Time Serie,UK_cdf,AUS_cdf
18/12/2009,6.1618269,-19.20896573
21/12/2009,6.1618269,-18.83659229
22/12/2009,6.949861638,-18.20060607
23/12/2009,6.965818236,-18.58680813
24/12/2009,7.045588497,-18.77184645
28/12/2009,6.678937772,-19.30150747
29/12/2009,7.350937772,-20.34872082
30/12/2009,6.381452711,-20.08863113
31/12/2009,5.643208449,-20.46433558
04/01/2010,6.01507587,-22.15240238
05/01/2010,6.627189272,-22.26200143
06/01/2010,6.595168779,-22.75573829
07/01/2010,7.251799144,-22.52602222
08/01/2010,6.742650377,-23.07607722
11/01/2010,5.783110956,-23.90572324
12/01/2010,5.573196537,-23.32940794
13/01/2010,4.909766116,-23.14456506
14/01/2010,4.714294541,-24.01172373
15/01/2010,5.220251779,-23.23003752
19/01/2010,4.424538885,-23.2115703
20/01/2010,4.931986913,-21.59598684
21/01/2010,5.388012972,-21.24166687
22/01/2010,5.955457848,-21.20545466
25/01/2010,5.246123655,-20.98826009
27/01/2010,5.440960479,-20.28390755
28/01/2010,5.214092873,-20.91159766
29/01/2010,6.659602049,-19.21515297
01/02/2010,7.203950432,-19.25951854
02/02/2010,6.933249795,-18.87780527
03/02/2010,7.252585577,-18.59481977
04/02/2010,8.223459363,-16.60187445
05/02/2010,9.137709048,-16.26467922
08/02/2010,8.950267624,-17.13499374
09/02/2010,8.762474196,-18.03902712
10/02/2010,9.232841083,-17.67060607
11/02/2010,8.795887275,-19.31367546
12/02/2010,8.827235237,-18.78941742
16/02/2010,8.419839437,-20.50425875
17/02/2010,8.608637423,-20.50425875
18/02/2010,9.393813302,-20.25243755
19/02/2010,10.32868398,-20.06404605
22/02/2010,10.0662573,-20.50279963
23/02/2010,10.15912218,-19.84626577
24/02/2010,10.36014275,-19.9177454
25/02/2010,11.88792053,-18.44242351
26/02/2010,11.6295226,-20.11657982
01/03/2010,13.39727633,-20.55568727
02/03/2010,13.62189448,-21.02373408
03/03/2010,12.41167485,-21.39450637
04/03/2010,13.03175954,-20.50497201
05/03/2010,12.47561945,-21.2607075
08/03/2010,12.83837641,-21.46921081
09/03/2010,13.21488243,-22.05969046
10/03/2010,13.39492744,-22.40694442
11/03/2010,12.9006935,-22.18686188
12/03/2010,11.99762306,-22.20516182
15/03/2010,12.96967653,-21.82079283
16/03/2010,11.97689674,-22.16722368
17/03/2010,11.30840692,-22.99971842
18/03/2010,11.62960607,-22.74141583
19/03/2010,13.16947495,-22.33655753
22/03/2010,12.79409957,-22.22658686
23/03/2010,12.82424275,-22.57444479
24/03/2010,13.84880204,-21.51804207
25/03/2010,14.05760145,-21.83619496
26/03/2010,13.90876978,-20.979
29/03/2010,13.4765146,-22.18153164
30/03/2010,12.68310142,-22.52014242
31/03/2010,12.04933048,-22.37321864
01/04/2010,11.36595919,-22.84085114
02/04/2010,11.97757998,-22.5644808
05/04/2010,11.41526995,-22.81252857
06/04/2010,11.76679066,-23.29143813
07/04/2010,11.66018085,-23.64309462
08/04/2010,11.49247236,-23.60594752
09/04/2010,10.85105513,-24.06083055
12/04/2010,10.86642556,-23.75308085
13/04/2010,10.55906426,-23.50205816
14/04/2010,10.11201632,-24.41089615
15/04/2010,10.23589368,-24.01782175
16/04/2010,10.69985903,-23.2627178
19/04/2010,11.561928,-22.53177776
20/04/2010,10.82932727,-23.89119725
21/04/2010,10.69095088,-23.52803494
22/04/2010,10.87570839,-23.18474305
23/04/2010,10.90644452,-22.99981471
26/04/2010,10.24582077,-23.47051153
27/04/2010,11.42119967,-22.34847889
28/04/2010,12.24663532,-22.88951511
29/04/2010,11.32183241,-23.50725437
30/04/2010,11.29122797,-23.81340522
03/05/2010,11.71982127,-23.26436371
04/05/2010,12.4209339,-21.83909763
05/05/2010,12.43606936,-21.51060051
06/05/2010,14.07045193,-19.76435221
07/05/2010,15.09784919,-19.2101375
10/05/2010,13.4913643,-20.61470679
11/05/2010,13.67111265,-20.32618457
12/05/2010,14.32900739,-19.60695415
13/05/2010,15.66590578,-20.40138421
14/05/2010,16.36951176,-19.14171172
17/05/2010,17.53399502,-17.4178802
18/05/2010,17.18867128,-17.32179354
19/05/2010,17.80952026,-13.18530694
20/05/2010,17.85256804,-11.60984394
21/05/2010,17.00632593,-12.23685491
24/05/2010,17.20884293,-12.50252531
25/05/2010,17.80072975,-10.63787868
26/05/2010,17.45629806,-12.07613969
27/05/2010,16.30422433,-14.14893631
28/05/2010,16.82869985,-14.43680355
01/06/2010,15.59681579,-13.30748369
02/06/2010,15.81691851,-12.81210166
03/06/2010,15.99261397,-13.58910893
04/06/2010,16.84031932,-11.87977919
07/06/2010,16.81133381,-10.82008882
08/06/2010,17.33322421,-11.30341805
09/06/2010,16.20833238,-12.56288463
10/06/2010,15.61031604,-14.12186754
11/06/2010,16.4907269,-14.40980792
14/06/2010,14.96345417,-16.04051966
15/06/2010,14.5794069,-15.83330156
16/06/2010,14.50526693,-16.20379958
17/06/2010,14.72785188,-16.20379958
18/06/2010,14.86110625,-16.78323398
21/06/2010,14.59495217,-18.14022772
22/06/2010,14.43186841,-17.83158574
23/06/2010,13.74876773,-17.23378355
24/06/2010,13.52448543,-16.44727651
25/06/2010,13.52448543,-16.57733807
28/06/2010,12.77519725,-17.21981073
29/06/2010,12.89598844,-14.72068455
30/06/2010,13.78574865,-14.1921253
01/07/2010,12.60488169,-12.99639938
02/07/2010,12.25697668,-13.60814831
06/07/2010,12.25697668,-15.04996956
07/07/2010,12.25697668,-15.20396049
08/07/2010,12.40876782,-17.4745457
09/07/2010,12.81798273,-17.30796671
12/07/2010,13.34628462,-17.08039559
13/07/2010,12.29523356,-18.07594183
14/07/2010,11.58203174,-18.45523089
15/07/2010,10.98597489,-17.62293055
16/07/2010,11.55485558,-16.77115675
19/07/2010,11.98292468,-16.59701657
20/07/2010,11.76980244,-17.69219258
21/07/2010,12.13593516,-18.09644603
22/07/2010,11.58873954,-19.17294828
23/07/2010,10.67172899,-19.46730204
26/07/2010,10.25525514,-20.03985527
27/07/2010,9.945465797,-20.25579913
28/07/2010,9.479337767,-19.27293168
29/07/2010,9.604220689,-19.84441127
30/07/2010,8.824675943,-20.61675074
02/08/2010,7.661885246,-21.53991121
03/08/2010,7.391614975,-21.70433982
04/08/2010,7.726383029,-21.81413944
05/08/2010,7.901152651,-21.49353854
06/08/2010,7.155712524,-21.86789939
09/08/2010,7.37942617,-21.92288976
10/08/2010,8.447665966,-20.99670911
11/08/2010,8.999803527,-20.10628571
12/08/2010,9.737174095,-19.63798599
13/08/2010,9.690452401,-19.53938435
16/08/2010,9.067205283,-19.77221322
17/08/2010,9.663003339,-20.77750897
18/08/2010,9.44479885,-19.97961252
19/08/2010,9.491659207,-19.22401298
20/08/2010,10.11617131,-18.6972743
23/08/2010,10.00755998,-19.24789597
24/08/2010,10.41141211,-18.47990168
25/08/2010,10.4732933,-17.85069218
26/08/2010,9.746638998,-18.68732803
27/08/2010,10.04254306,-19.77969037
30/08/2010,10.39968592,-19.33971551
31/08/2010,11.14237507,-19.00894491
01/09/2010,10.40516113,-21.02266673
02/09/2010,10.91575992,-21.14088079
03/09/2010,10.54630179,-21.69623403
07/09/2010,11.4424699,-21.56806411
08/09/2010,10.1560993,-22.02522787
09/09/2010,10.57496372,-22.70493761
10/09/2010,10.97663219,-22.81591514
13/09/2010,10.46886176,-23.88988977
14/09/2010,9.865706795,-24.70411532
15/09/2010,9.33668859,-24.28894265
16/09/2010,9.524393893,-23.80031269
17/09/2010,9.383878671,-24.09019487
20/09/2010,9.837287051,-25.14993415
21/09/2010,9.915108062,-25.11201946
22/09/2010,9.293024081,-25.74684986
23/09/2010,8.823540513,-25.7754567
24/09/2010,8.163163155,-26.25237391
27/09/2010,8.020713012,-26.64532005
28/09/2010,8.290169344,-27.1745224
29/09/2010,8.258553789,-27.60013664
30/09/2010,8.780375421,-26.83269929
01/10/2010,8.166878489,-27.54608983
04/10/2010,8.04025614,-27.08973484
05/10/2010,7.612363905,-27.4376954
06/10/2010,7.691943724,-28.27183702
07/10/2010,7.517007337,-28.62394969
08/10/2010,7.389557919,-29.13435409
12/10/2010,8.362599871,-28.95676924
13/10/2010,8.078239682,-29.69539441
14/10/2010,7.143512178,-29.91367004
15/10/2010,6.919619647,-29.30712733
18/10/2010,7.68897371,-29.64316212
19/10/2010,8.754664819,-28.01682337
20/10/2010,7.999235168,-28.93407551
21/10/2010,8.665267518,-28.82574382
22/10/2010,9.153610303,-28.27483384
25/10/2010,8.698993592,-29.78153572
26/10/2010,7.927340049,-29.06632762
27/10/2010,8.482807435,-27.37977076
28/10/2010,7.472706425,-28.27210829
29/10/2010,6.994390098,-28.38954811
01/11/2010,6.81816453,-29.19299706
02/11/2010,7.058896354,-30.3190342
03/11/2010,6.626619697,-30.08926397
04/11/2010,5.388478517,-31.82354085
05/11/2010,5.82807474,-31.77282577
08/11/2010,6.200906641,-31.73227427
09/11/2010,6.830751603,-31.60053532
10/11/2010,6.686312508,-30.6492146
12/11/2010,6.07557641,-29.44620708
15/11/2010,6.738577704,-29.42639529
16/11/2010,7.89520421,-27.90118979
17/11/2010,7.514070336,-28.57429485
18/11/2010,7.083654268,-29.27160383
19/11/2010,7.387848952,-28.82654399
22/11/2010,7.579389255,-29.03331831
23/11/2010,8.26442988,-27.63223296
24/11/2010,8.580885576,-28.56635771
26/11/2010,9.590349299,-26.68049188
29/11/2010,9.96511507,-26.19847125
30/11/2010,9.825102624,-26.33278958
01/12/2010,9.669315119,-27.03410575
02/12/2010,9.622505944,-28.04997263
03/12/2010,8.904429141,-29.08603948
06/12/2010,9.187448009,-29.15517528
07/12/2010,8.403503199,-29.26389242
08/12/2010,8.466714324,-28.09638475
09/12/2010,8.845741487,-28.53648255
10/12/2010,8.373746522,-28.87047076
13/12/2010,7.899513199,-29.73780765
14/12/2010,8.455421712,-30.29457838
15/12/2010,9.624273395,-29.47474234
16/12/2010,9.624273395,-28.95907396
17/12/2010,10.48297753,-28.84068406
20/12/2010,10.21981964,-29.6388709
21/12/2010,10.59231692,-30.02627529
22/12/2010,11.07167366,-30.33540971
23/12/2010,11.01011625,-30.81555375
27/12/2010,11.11790806,-30.56427222
28/12/2010,11.2563483,-31.41648798
29/12/2010,10.59582603,-31.82097782
30/12/2010,11.05971964,-31.51637836
03/01/2011,10.42865915,-32.27556452
04/01/2011,9.809080465,-30.72517692
05/01/2011,10.38576376,-30.31336495
06/01/2011,10.43225376,-29.87323291
07/01/2011,9.983059214,-29.82343707
10/01/2011,9.827465624,-29.64426128
11/01/2011,9.546960716,-28.99839482
12/01/2011,8.984372811,-29.62037133
13/01/2011,8.009989659,-30.30584719
14/01/2011,7.994119162,-29.12549308
18/01/2011,7.200468368,-30.06469229
19/01/2011,7.264468368,-30.56369428
20/01/2011,7.984007863,-28.91875948
21/01/2011,7.221982145,-29.16545378
24/01/2011,7.237979585,-30.25359306
25/01/2011,8.3576213,-29.33350105
26/01/2011,7.930541262,-29.71998405
27/01/2011,7.803456274,-29.30215676
28/01/2011,8.232913885,-29.49038739
31/01/2011,6.965888227,-29.99659086
01/02/2011,6.452574143,-31.44311919
02/02/2011,6.178469016,-30.84589275
03/02/2011,6.243141611,-31.64082131
04/02/2011,6.663241789,-31.60024925
07/02/2011,6.534520952,-31.60024925
08/02/2011,6.663407693,-31.96524975
09/02/2011,6.663407693,-31.16134215
10/02/2011,6.405966019,-30.82821072
11/02/2011,7.309337531,-30.22452825
14/02/2011,7.085516588,-30.45455125
15/02/2011,6.428570585,-30.10370923
16/02/2011,6.831796392,-30.05376417
17/02/2011,6.173161854,-31.36167152
18/02/2011,5.720380482,-31.63481264
22/02/2011,6.43513032,-30.11320583
23/02/2011,5.870614191,-30.20313388
24/02/2011,6.584320598,-31.06321989
25/02/2011,6.761482782,-31.72901229
28/02/2011,5.716466705,-31.91180908
01/03/2011,5.34278677,-31.76937343
02/03/2011,5.326478877,-31.74905442
03/03/2011,5.603758277,-31.48496097
04/03/2011,5.70135099,-31.29247794
07/03/2011,5.977594084,-31.28236672
08/03/2011,6.236871348,-31.31269732
09/03/2011,5.994427514,-31.29247078
10/03/2011,6.8531443,-30.352127
11/03/2011,7.045915384,-31.27369367
14/03/2011,6.13201447,-30.89961622
15/03/2011,6.86016981,-29.15706989
16/03/2011,7.085069408,-28.56306929
17/03/2011,6.379828184,-28.37607982
18/03/2011,6.105413333,-29.68256312
21/03/2011,5.555073417,-30.58830613
22/03/2011,4.871479667,-31.32153233
23/03/2011,5.74004735,-31.18999332
24/03/2011,6.292443776,-32.30155355
25/03/2011,6.744859352,-32.91467433
28/03/2011,7.130897634,-32.90439261
29/03/2011,7.387266805,-32.73990202
30/03/2011,7.035660604,-33.27361853
31/03/2011,6.971506635,-33.65541608
01/04/2011,6.457945409,-33.9350929
04/04/2011,6.474077043,-33.59230698
05/04/2011,5.538593172,-33.53019518
06/04/2011,5.343217073,-34.29576522
07/04/2011,5.392156714,-34.58767515
08/04/2011,5.180188672,-35.29867473
11/04/2011,4.902410895,-35.33026698
12/04/2011,5.656138569,-34.71929047
13/04/2011,5.526036114,-35.04386381
14/04/2011,5.118936293,-35.22243524
15/04/2011,5.282441852,-35.55917101
18/04/2011,5.87010101,-34.90454108
19/04/2011,5.334560601,-35.07237912
20/04/2011,4.796136714,-36.65901356
21/04/2011,3.779076347,-37.31030547
22/04/2011,4.110531435,-37.20283637
25/04/2011,4.242675472,-37.0310704
26/04/2011,4.424133736,-37.54548472
27/04/2011,4.04540823,-37.70707041
28/04/2011,3.400780131,-38.65657408
29/04/2011,3.06805679,-39.05962419
02/05/2011,3.084748495,-39.35493207
03/05/2011,4.002639015,-38.90517341
04/05/2011,4.085324644,-37.46365326
05/05/2011,4.680169324,-36.30098774
06/05/2011,4.729446591,-37.42900732
09/05/2011,5.221976553,-37.34290249
10/05/2011,5.254650953,-37.79456396
11/05/2011,4.764695049,-37.36245852
12/05/2011,5.519659762,-36.38364816
13/05/2011,6.203810275,-35.56345216
16/05/2011,5.831702202,-36.08114894
17/05/2011,6.042809705,-35.30587281
18/05/2011,6.399315943,-36.04356909
19/05/2011,6.205548787,-36.01171858
20/05/2011,5.930512385,-36.29828194
23/05/2011,6.676781042,-34.89327928
24/05/2011,6.177586195,-35.44959291
25/05/2011,5.611151497,-35.28070965
26/05/2011,5.187974413,-35.77596782
27/05/2011,4.288987816,-36.9090823
31/05/2011,4.618857518,-36.42707716
01/06/2011,4.914764143,-36.94940953
02/06/2011,5.324533033,-36.01713349
03/06/2011,4.883788665,-36.91956475
06/06/2011,5.096938362,-37.13383516
07/06/2011,4.589739409,-36.91910464
08/06/2011,4.984411338,-36.17987173
09/06/2011,4.968031321,-36.24368115
10/06/2011,5.754400915,-35.54132934
13/06/2011,5.429303386,-35.48849197
14/06/2011,4.940066595,-36.69254774
15/06/2011,5.988903042,-36.04042031
16/06/2011,6.540314006,-35.27568319
17/06/2011,6.185475296,-36.02407572
20/06/2011,6.072170019,-35.7054691
21/06/2011,5.910121729,-35.81133401
22/06/2011,6.526904718,-36.13986305
23/06/2011,7.494802767,-34.72572164
24/06/2011,7.446871787,-35.09267487
27/06/2011,7.526795061,-34.29292743
28/06/2011,7.25527294,-35.06545065
29/06/2011,6.91895007,-36.49627654
30/06/2011,6.93501949,-37.04062492
01/07/2011,6.918952652,-37.24453134
05/07/2011,6.822536132,-36.71759296
06/07/2011,7.369423699,-36.70689548
07/07/2011,7.561392984,-37.33797902
08/07/2011,7.162223257,-36.99352261
11/07/2011,7.787423641,-36.38206585
12/07/2011,7.739630109,-36.04087809
13/07/2011,6.671730843,-37.31598169
14/07/2011,6.59117663,-37.11148271
15/07/2011,6.429938319,-36.31663846
18/07/2011,7.221281989,-35.4534671
19/07/2011,6.53228984,-36.70016546
20/07/2011,6.500021366,-36.96763096
21/07/2011,5.515515233,-37.97599826
22/07/2011,5.401415804,-38.10603728
25/07/2011,5.613556796,-38.12773866
26/07/2011,4.962197082,-38.94171739
27/07/2011,5.175276905,-39.70766553
28/07/2011,5.289768237,-39.69663895
29/07/2011,4.570931445,-39.47613179
01/08/2011,5.656993647,-38.82706688
02/08/2011,5.608157574,-37.996375
03/08/2011,4.875258551,-36.89068394
04/08/2011,5.482313514,-34.93935983
05/08/2011,5.156155653,-33.62481571
08/08/2011,5.205239423,-33.34455829
09/08/2011,6.186433209,-31.78157309
10/08/2011,6.348376529,-31.96502193
11/08/2011,5.976509108,-32.53680057
12/08/2011,5.635710665,-33.3377864
15/08/2011,5.000634945,-34.53861456
16/08/2011,4.787590042,-34.664348
17/08/2011,3.769360447,-35.15742396
18/08/2011,4.399856548,-33.71303809
19/08/2011,4.053607579,-34.20150202
22/08/2011,4.616148942,-33.94040542
23/08/2011,4.270640551,-34.82582208
24/08/2011,5.096131718,-34.45798183
25/08/2011,5.620120584,-34.32185618
26/08/2011,5.424649008,-35.41983798
29/08/2011,4.951334172,-35.85333344
30/08/2011,5.68928104,-36.38428809
31/08/2011,5.754395805,-36.62983096
01/09/2011,6.307511146,-37.07931726
02/09/2011,6.242796698,-36.39129318
06/09/2011,7.716003757,-34.80043262
07/09/2011,7.747911861,-35.77783672
08/09/2011,7.301340889,-35.93703858
09/09/2011,8.246550757,-34.17239523
12/09/2011,8.611572182,-32.87708551
13/09/2011,8.659010512,-32.94927278
14/09/2011,8.864479139,-32.11335947
15/09/2011,8.64365895,-32.88093699
16/09/2011,8.675274505,-33.52037594
19/09/2011,9.497019132,-31.92187064
20/09/2011,9.21488747,-32.66768184
21/09/2011,9.843620573,-31.84421298
22/09/2011,11.54621351,-27.28066015
23/09/2011,10.79364094,-27.48569822
26/09/2011,10.29843822,-27.15304976
27/09/2011,9.474176944,-29.26909071
28/09/2011,9.693715912,-28.59166493
29/09/2011,9.459010858,-27.8099511
30/09/2011,9.835422402,-27.04411899
03/10/2011,10.8041724,-26.04051381
04/10/2011,11.26842496,-23.98571929
05/10/2011,11.05277492,-25.76282487
06/10/2011,11.29976474,-26.54234561
07/10/2011,9.836875916,-27.99724377
11/10/2011,10.0556601,-29.35551149
12/10/2011,9.010907255,-31.20145042
13/10/2011,9.200002748,-31.0184678
14/10/2011,8.696699823,-32.45936075
17/10/2011,8.886393152,-31.92399578
18/10/2011,9.675285547,-31.71918267
19/10/2011,8.767333136,-32.23016887
20/10/2011,9.225468997,-31.39811956
21/10/2011,7.857329352,-32.77342519
24/10/2011,7.586283434,-33.961319
25/10/2011,7.538321803,-33.89859686
26/10/2011,8.098142661,-32.93746021
27/10/2011,7.016545715,-36.10385094
28/10/2011,6.711030358,-36.29619973
31/10/2011,6.630385197,-35.38613549
01/11/2011,7.857181,-32.39409305
02/11/2011,7.68177038,-33.01220369
03/11/2011,7.777617025,-32.87744677
04/11/2011,7.362679266,-32.93955858
07/11/2011,7.378704907,-32.75310736
08/11/2011,7.042220369,-32.6807335
09/11/2011,7.781770208,-31.37894613
10/11/2011,7.92540251,-30.76701344
14/11/2011,8.164446334,-31.3144032
15/11/2011,8.673190373,-30.83534908
16/11/2011,8.973728177,-30.76434076
17/11/2011,8.784483578,-29.96352981
18/11/2011,8.895085569,-29.7624035
21/11/2011,9.668444155,-27.78528588
22/11/2011,9.762414398,-27.67702882
23/11/2011,10.6386466,-26.18273075
25/11/2011,10.91784623,-26.70578383
28/11/2011,10.46927701,-28.58504381
29/11/2011,9.909923373,-29.5277847
30/11/2011,9.394298373,-31.73175184
01/12/2011,9.441416324,-31.567851
02/12/2011,10.13215416,-31.50648876
05/12/2011,9.508518361,-32.25260487
06/12/2011,10.19882272,-31.56266563
07/12/2011,9.497669716,-31.9615202
08/12/2011,9.858567252,-31.17088461
09/12/2011,9.811662937,-31.19125951
12/12/2011,10.09322089,-29.89718981
13/12/2011,10.54556842,-30.26938577
14/12/2011,11.08904668,-28.32067817
15/12/2011,10.8110544,-28.64750792
16/12/2011,10.64069665,-28.90585451
19/12/2011,10.53210217,-28.4276716
20/12/2011,9.615810823,-29.96445526
21/12/2011,9.584462861,-29.97452474
22/12/2011,9.662857342,-30.6593183
23/12/2011,9.991856245,-30.74043774
27/12/2011,9.632705715,-30.85206754
28/12/2011,10.8864277,-30.18154026
29/12/2011,11.47457195,-30.59530553
30/12/2011,10.50519205,-31.74042105
03/01/2012,9.759387199,-32.98081059
04/01/2012,9.868967663,-32.66941346
05/01/2012,10.88538674,-31.74846975
06/01/2012,11.19498426,-31.57416441
09/01/2012,11.16412007,-31.36945612
10/01/2012,10.82450907,-32.42155009
11/01/2012,11.89328231,-32.15314914
12/01/2012,11.89328231,-32.30758135
13/01/2012,12.06186468,-32.12197607
17/01/2012,11.69466762,-33.110037
18/01/2012,11.34147352,-33.110037
19/01/2012,10.86374197,-33.3179372
20/01/2012,10.50759456,-33.83877054
23/01/2012,10.24341429,-34.43562918
24/01/2012,10.14992723,-33.82465267
25/01/2012,10.32148056,-33.92935375
26/01/2012,9.449613836,-35.52247816
27/01/2012,9.3867899,-35.46922435
30/01/2012,9.543948473,-34.94761481
31/01/2012,9.151668542,-35.0217438
01/02/2012,8.553054805,-35.97553778
02/02/2012,8.774924853,-36.14673401
03/02/2012,8.996303727,-36.55402233
06/02/2012,8.649191073,-36.38183119
07/02/2012,8.285036545,-36.88677318
08/02/2012,8.729975366,-36.76799551
09/02/2012,8.619233395,-36.96212838
10/02/2012,9.189394941,-35.7410348
13/02/2012,8.984670531,-36.34955407
14/02/2012,9.552762688,-35.87694398
15/02/2012,9.42723311,-36.35802159
16/02/2012,8.893061861,-36.50841368
17/02/2012,8.78249481,-35.91669771
21/02/2012,8.893184247,-35.88461215
22/02/2012,9.651358312,-35.29656553
23/02/2012,9.494593928,-35.84928662
24/02/2012,8.442623446,-36.02029987
27/02/2012,8.585435252,-36.55563178
28/02/2012,8.316064313,-36.56639604
29/02/2012,7.918860626,-36.67405025
01/03/2012,7.902909119,-36.91114477
02/03/2012,8.541071212,-36.39261825
05/03/2012,8.430101016,-35.65108144
06/03/2012,9.38233082,-34.54162977
07/03/2012,9.225122834,-34.84760149
08/03/2012,8.737010726,-35.17567853
09/03/2012,9.67055503,-34.91022939
12/03/2012,10.06246599,-33.95714245
13/03/2012,9.297319204,-34.42918693
14/03/2012,9.612032029,-33.53331846
15/03/2012,9.72183595,-34.31677193
16/03/2012,8.609332033,-34.84319854
19/03/2012,8.308270395,-35.06546781
20/03/2012,8.530775163,-33.89860666
21/03/2012,8.594206815,-33.4582166
22/03/2012,8.847772584,-32.79008841
23/03/2012,8.50000148,-33.60933553
26/03/2012,8.024113155,-34.13212934
27/03/2012,7.81690882,-33.93242364
28/03/2012,8.551615736,-32.76804726
29/03/2012,8.202796963,-32.35328161
30/03/2012,7.741380893,-32.74568144
02/04/2012,7.501611072,-33.31586597
03/04/2012,7.854118683,-32.7945439
04/04/2012,8.412956301,-31.65358342
05/04/2012,8.762273544,-32.11507455
06/04/2012,8.414172279,-32.19749779
09/04/2012,8.414172279,-32.26967762
10/04/2012,8.68409924,-31.71245959
11/04/2012,8.319887046,-32.04083311
12/04/2012,8.033809488,-33.43072295
13/04/2012,8.591667314,-32.77296559
16/04/2012,8.496565079,-32.46179455
17/04/2012,8.084063095,-33.08220609
18/04/2012,7.526471889,-32.71804003
19/04/2012,7.286164296,-32.42776427
20/04/2012,6.884686859,-32.78955877
23/04/2012,7.013677507,-32.05296783
24/04/2012,6.820440792,-32.05296783
25/04/2012,6.739769608,-32.38252499
26/04/2012,6.481413399,-32.86816252
27/04/2012,6.173820717,-33.48076765
30/04/2012,6.25501591,-33.12556497
01/05/2012,6.287467638,-32.4905452
02/05/2012,6.46589424,-32.0974553
03/05/2012,6.514469369,-31.66468869
04/05/2012,6.741043248,-30.97729769
07/05/2012,6.466539777,-31.08938247
08/05/2012,6.677032005,-30.2631048
09/05/2012,6.854766695,-29.75723673
10/05/2012,6.661218308,-30.2202929
11/05/2012,7.162187927,-29.74496928
14/05/2012,6.937071349,-29.07058579
15/05/2012,7.50113259,-28.86062778
16/05/2012,8.078055667,-28.42163745
17/05/2012,8.779139159,-28.33223644
18/05/2012,9.000658147,-27.26038253
21/05/2012,8.984870335,-27.60405889
22/05/2012,9.079612163,-27.81097582
23/05/2012,9.615974365,-26.11271358
24/05/2012,9.568900774,-26.78261649
25/05/2012,9.898571103,-26.82171336
29/05/2012,10.00810013,-27.30083724
30/05/2012,10.6332955,-26.3576264
31/05/2012,11.45653253,-26.12402702
01/06/2012,11.610592,-25.89097206
04/06/2012,11.610592,-26.21067754
05/06/2012,11.79517899,-26.23983489
06/06/2012,11.0121297,-28.08700581
07/06/2012,10.48597681,-28.40396302
08/06/2012,11.2949376,-27.71835093
11/06/2012,10.75481415,-28.28086944
12/06/2012,10.46001197,-28.28086944
13/06/2012,10.49113553,-28.76717353
14/06/2012,10.64670492,-28.92674269
15/06/2012,9.87006621,-29.60599551
18/06/2012,9.807448803,-29.90771531
19/06/2012,9.368852311,-30.96693049
20/06/2012,9.258720153,-30.94653897
21/06/2012,10.01474472,-29.9679457
22/06/2012,10.3430236,-29.61462448
25/06/2012,10.51441656,-28.82999516
26/06/2012,10.09444456,-29.47876251
27/06/2012,10.547428,-29.71987161
28/06/2012,10.84287195,-29.2666994
29/06/2012,9.680081248,-31.33186231
02/07/2012,9.727140072,-31.35233523
03/07/2012,9.586030006,-31.89497883
05/07/2012,10.68510364,-31.86409557
06/07/2012,11.01124124,-30.8452626
09/07/2012,10.84096261,-30.73320066
10/07/2012,10.84096261,-31.14024248
11/07/2012,10.67039352,-31.47742446
12/07/2012,11.36936836,-30.27791656
13/07/2012,10.56727057,-31.07824074
16/07/2012,10.02303172,-31.31312636
17/07/2012,10.16374467,-31.74305778
18/07/2012,10.00761664,-32.38045883
19/07/2012,9.491588498,-33.11506824
20/07/2012,10.05744829,-32.72941054
23/07/2012,10.82331262,-31.62879794
24/07/2012,10.76126826,-31.46447628
25/07/2012,11.0251205,-31.67979464
26/07/2012,9.724810906,-32.77926032
27/07/2012,9.442502249,-33.26757201
30/07/2012,9.662697279,-33.7269581
31/07/2012,9.709778258,-34.04162141
01/08/2012,10.29017041,-33.99953387
02/08/2012,10.91400073,-33.36848633
03/08/2012,9.95305839,-34.45544285
06/08/2012,10.10955291,-34.6879027
07/08/2012,9.906427912,-34.49726512
08/08/2012,9.890771109,-34.51840677
09/08/2012,10.12565993,-34.46554147
10/08/2012,9.766341072,-34.47610895
13/08/2012,9.687946591,-33.89483649
14/08/2012,9.687946591,-33.88432898
15/08/2012,9.719328986,-33.90534179
16/08/2012,9.389917221,-33.87381594
17/08/2012,9.657465222,-33.12793928
20/08/2012,9.59468073,-33.40948255
21/08/2012,9.076383259,-33.75456255
22/08/2012,8.9974442,-33.30335583
23/08/2012,8.476034814,-33.61673721
24/08/2012,8.904878525,-32.96704634
27/08/2012,8.99977019,-32.73799897
28/08/2012,8.825967062,-32.69644916
29/08/2012,8.762655887,-32.53031896
30/08/2012,9.04773666,-31.89799803
31/08/2012,8.605538302,-32.2173223
04/09/2012,8.446908861,-31.20461175
05/09/2012,8.335691829,-30.85678566
06/09/2012,8.240256804,-31.76411566
07/09/2012,7.651178632,-32.74148192
10/09/2012,7.683209381,-32.48174166
11/09/2012,7.298963464,-33.23821834
12/09/2012,7.057883425,-33.34263517
13/09/2012,6.977329212,-33.31127738
14/09/2012,6.235632985,-34.36665878
17/09/2012,6.121922784,-33.69076904
18/09/2012,6.186974012,-33.27117395
19/09/2012,6.398253063,-33.59500138
20/09/2012,6.527996819,-32.92428245
21/09/2012,6.187860764,-33.48643111
24/09/2012,6.512905458,-32.98391855
25/09/2012,6.318510512,-33.25475188
26/09/2012,6.854137845,-32.40871052
27/09/2012,6.402087474,-33.19586743
28/09/2012,6.937280468,-32.70521079
01/10/2012,6.872753931,-32.57015988
